,ps_code,urban,treatment,regular_whd,women_whd,b_fir_bywomen_count,e_fir_bywomen_count,implement_quality,training_score,month,e_fir_caw_count,b_fir_caw_count,urban_encoded,treatment_encoded
523,11164.0,Rural,Control,0.0,0.0,3,1,0.0,1.4166666,3.0,1,4,0.0,0.0
524,11165.0,Rural,Treatment,0.0,1.0,2,2,7.0,2.8311687,3.0,2,4,0.0,1.0
525,11166.0,Rural,Control,0.0,0.0,3,2,0.0,0.23076923,3.0,2,4,0.0,0.0
526,11167.0,Rural,Treatment,1.0,0.0,2,6,7.0,3.2597404,3.0,7,3,0.0,1.0
527,11168.0,Rural,Control,0.0,0.0,3,5,0.0,1.1111112,3.0,5,3,0.0,0.0
528,11169.0,Rural,Treatment,1.0,0.0,1,4,9.0,3.5664337,3.0,4,1,0.0,1.0
529,11170.0,Rural,Treatment,1.0,0.0,3,4,8.0,2.361472,3.0,5,4,0.0,1.0
530,12171.0,Rural,Treatment,0.0,1.0,7,6,7.0,3.1992264,3.0,7,7,0.0,1.0
531,12172.0,Rural,Control,0.0,0.0,4,2,0.0,1.1111112,3.0,2,7,0.0,0.0
532,12173.0,Rural,Treatment,1.0,0.0,4,2,6.0,1.4985075,3.0,2,6,0.0,1.0
533,12174.0,Rural,Treatment,1.0,0.0,2,2,9.0,3.6166666,3.0,2,4,0.0,1.0
534,12175.0,Rural,Treatment,0.0,1.0,2,3,6.0,2.5454545,3.0,4,5,0.0,1.0
535,12176.0,Rural,Control,0.0,0.0,2,3,0.0,1.3636364,3.0,3,4,0.0,0.0
536,12177.0,Rural,Treatment,1.0,0.0,2,3,7.0,2.9111114,3.0,5,4,0.0,1.0
537,12178.0,Rural,Control,0.0,0.0,3,3,0.0,0.0,3.0,4,3,0.0,0.0
538,12179.0,Rural,Treatment,0.0,1.0,8,8,9.0,3.8906007,3.0,14,13,0.0,1.0
539,12180.0,Rural,Treatment,1.0,0.0,1,1,8.0,3.5278592,3.0,1,9,0.0,1.0
540,1001.0,Rural,Treatment,0.0,1.0,6,7,9.0,2.9166667,5.0,19,18,0.0,1.0
541,1002.0,Rural,Control,0.0,0.0,1,2,0.0,1.5454545,5.0,3,1,0.0,0.0
542,1003.0,Rural,Control,0.0,0.0,2,6,0.0,1.0909091,5.0,12,3,0.0,0.0
543,1004.0,Rural,Treatment,1.0,0.0,5,0,7.0,3.8972974,5.0,0,7,0.0,1.0
544,1005.0,Rural,Treatment,0.0,1.0,1,1,9.0,4.1576576,5.0,1,1,0.0,1.0
545,1006.0,Rural,Treatment,0.0,1.0,6,4,9.0,3.9738562,5.0,14,7,0.0,1.0
546,1007.0,Rural,Control,0.0,0.0,9,4,0.0,1.1666666,5.0,6,16,0.0,0.0
547,1008.0,Rural,Control,0.0,0.0,4,1,0.0,1.4,5.0,1,4,0.0,0.0
548,1009.0,Rural,Treatment,1.0,0.0,5,3,5.0,1.5539216,5.0,3,9,0.0,1.0
549,1010.0,Rural,Treatment,1.0,0.0,6,2,9.0,3.765504,5.0,2,8,0.0,1.0
550,2011.0,Rural,Treatment,0.0,1.0,0,4,9.0,3.77907,5.0,8,0,0.0,1.0
551,2012.0,Rural,Control,0.0,0.0,4,4,0.0,1.2307693,5.0,6,6,0.0,0.0
552,2013.0,Rural,Treatment,0.0,1.0,1,4,9.0,2.6103897,5.0,5,1,0.0,1.0
553,2014.0,Rural,Control,0.0,0.0,4,2,0.0,1.3333334,5.0,2,7,0.0,0.0
554,2015.0,Rural,Treatment,1.0,0.0,3,5,9.0,3.875,5.0,5,5,0.0,1.0
555,2016.0,Rural,Treatment,1.0,0.0,5,8,8.0,2.967366,5.0,11,8,0.0,1.0
556,2017.0,Rural,Control,0.0,0.0,2,4,0.0,0.16666667,5.0,9,6,0.0,0.0
557,2018.0,Rural,Treatment,0.0,1.0,2,4,9.0,3.7465985,5.0,7,2,0.0,1.0
558,2019.0,Rural,Treatment,0.0,1.0,9,6,8.0,2.3333333,5.0,14,18,0.0,1.0
559,2020.0,Rural,Treatment,1.0,0.0,5,3,0.0,0.72727275,5.0,3,7,0.0,1.0
560,2021.0,Rural,Control,0.0,0.0,1,3,0.0,1.3636364,5.0,3,1,0.0,0.0
561,2022.0,Rural,Treatment,1.0,0.0,6,6,9.0,4.5441175,5.0,11,13,0.0,1.0
562,3023.0,Urban,Treatment,1.0,0.0,3,3,7.0,3.7179487,5.0,6,8,1.0,1.0
563,3024.0,Urban,Treatment,1.0,0.0,3,0,7.0,3.8541226,5.0,0,4,1.0,1.0
564,3025.0,Urban,Treatment,1.0,0.0,2,1,8.0,2.3077922,5.0,1,5,1.0,1.0
565,3026.0,Urban,Treatment,1.0,0.0,7,3,8.0,1.2875,5.0,3,10,1.0,1.0
566,3027.0,Rural,Treatment,0.0,1.0,3,7,5.0,2.4,5.0,14,5,0.0,1.0
567,3028.0,Urban,Control,0.0,0.0,0,0,0.0,0.0,5.0,0,0,1.0,0.0
568,3029.0,Rural,Treatment,1.0,0.0,5,5,3.0,2.5555556,5.0,6,7,0.0,1.0
569,3030.0,Urban,Treatment,0.0,1.0,5,5,7.0,1.25,5.0,8,13,1.0,1.0
570,3031.0,Urban,Control,0.0,0.0,9,3,0.0,1.3636364,5.0,6,13,1.0,0.0
571,3032.0,Urban,Treatment,0.0,1.0,4,3,8.0,3.4333332,5.0,5,6,1.0,1.0
572,3033.0,Urban,Treatment,1.0,0.0,1,3,7.0,4.1625,5.0,4,2,1.0,1.0
573,3034.0,Urban,Treatment,0.0,1.0,0,3,6.0,1.1818182,5.0,3,0,1.0,1.0
574,3035.0,Urban,Treatment,1.0,0.0,3,4,6.0,1.1,5.0,5,4,1.0,1.0
575,3036.0,Urban,Treatment,1.0,0.0,4,3,8.0,2.4520886,5.0,3,4,1.0,1.0
576,3037.0,Urban,Control,0.0,0.0,2,3,0.0,0.44444445,5.0,3,2,1.0,0.0
577,3038.0,Urban,Treatment,0.0,1.0,0,3,7.0,2.4,5.0,3,0,1.0,1.0
578,3039.0,Urban,Treatment,0.0,1.0,4,2,6.0,3.5511365,5.0,3,4,1.0,1.0
579,3040.0,Urban,Control,0.0,0.0,2,0,0.0,0.27272728,5.0,0,2,1.0,0.0
580,3041.0,Urban,Control,0.0,0.0,10,7,0.0,1.4545455,5.0,14,14,1.0,0.0
581,3042.0,Urban,Treatment,0.0,1.0,5,3,8.0,2.4,5.0,5,7,1.0,1.0
582,3043.0,Rural,Control,0.0,0.0,6,2,0.0,0.09090909,5.0,2,9,0.0,0.0
583,3044.0,Urban,Treatment,0.0,1.0,4,3,7.0,1.4,5.0,5,6,1.0,1.0
584,3045.0,Urban,Control,0.0,0.0,0,0,0.0,0.44444445,5.0,0,0,1.0,0.0
585,3046.0,Urban,Control,0.0,0.0,0,1,0.0,0.083333336,5.0,1,0,1.0,0.0
586,3047.0,Urban,Treatment,1.0,0.0,2,1,6.0,2.1666667,5.0,1,2,1.0,1.0
587,4048.0,Urban,Control,0.0,0.0,0,0,0.0,1.3333334,5.0,0,0,1.0,0.0
588,4049.0,Rural,Treatment,0.0,1.0,4,1,8.0,1.0,5.0,1,4,0.0,1.0
589,4050.0,Rural,Treatment,0.0,1.0,2,3,9.0,2.98125,5.0,3,8,0.0,1.0
590,4051.0,Rural,Control,0.0,0.0,0,2,0.0,0.1,5.0,5,0,0.0,0.0
591,4052.0,Rural,Control,0.0,0.0,2,1,0.0,1.2727273,5.0,1,2,0.0,0.0
592,4053.0,Rural,Treatment,0.0,1.0,1,6,9.0,3.5325205,5.0,11,1,0.0,1.0
593,4054.0,Rural,Control,0.0,0.0,1,1,0.0,1.3333334,5.0,1,1,0.0,0.0
594,4055.0,Urban,Treatment,0.0,1.0,0,0,7.0,2.1818182,5.0,0,0,1.0,1.0
595,4056.0,Urban,Control,0.0,0.0,3,1,0.0,0.0,5.0,2,3,1.0,0.0
596,4057.0,Urban,Treatment,1.0,0.0,6,3,8.0,1.2727273,5.0,4,12,1.0,1.0
597,4058.0,Rural,Treatment,1.0,0.0,0,1,9.0,3.6573427,5.0,1,0,0.0,1.0
598,4059.0,Urban,Control,0.0,0.0,3,1,0.0,1.0833334,5.0,2,3,1.0,0.0
599,4060.0,Urban,Treatment,0.0,1.0,1,2,6.0,0.0,5.0,3,1,1.0,1.0
600,4061.0,Urban,Treatment,1.0,0.0,0,2,8.0,2.3636365,5.0,3,0,1.0,1.0
601,4062.0,Urban,Treatment,1.0,0.0,3,4,6.0,1.1818182,5.0,6,3,1.0,1.0
602,4063.0,Urban,Treatment,0.0,1.0,6,5,8.0,3.4864435,5.0,6,9,1.0,1.0
603,4064.0,Urban,Control,0.0,0.0,0,1,0.0,0.1,5.0,1,0,1.0,0.0
604,4065.0,Urban,Treatment,0.0,1.0,5,6,6.0,0.18181819,5.0,11,6,1.0,1.0
605,4066.0,Urban,Control,0.0,0.0,0,0,0.0,1.4,5.0,0,0,1.0,0.0
606,4067.0,Rural,Treatment,1.0,0.0,0,0,7.0,1.3,5.0,0,0,0.0,1.0
607,4068.0,Urban,Treatment,0.0,1.0,0,3,7.0,1.1666666,5.0,9,0,1.0,1.0
608,4069.0,Urban,Treatment,1.0,0.0,2,3,8.0,2.25,5.0,3,3,1.0,1.0
609,4070.0,Urban,Treatment,1.0,0.0,0,2,8.0,3.3112674,5.0,2,0,1.0,1.0
610,4071.0,Urban,Treatment,0.0,1.0,2,1,8.0,3.4473684,5.0,1,2,1.0,1.0
611,4072.0,Urban,Treatment,1.0,0.0,3,6,9.0,2.338509,5.0,9,6,1.0,1.0
612,5073.0,Urban,Control,0.0,0.0,3,3,0.0,1.0833334,5.0,5,3,1.0,0.0
613,5074.0,Urban,Treatment,0.0,1.0,0,3,8.0,2.1666667,5.0,3,0,1.0,1.0
614,5075.0,Urban,Control,0.0,0.0,5,4,0.0,1.3333334,5.0,4,7,1.0,0.0
615,5076.0,Urban,Treatment,1.0,0.0,1,8,8.0,3.3954935,5.0,18,2,1.0,1.0
616,5077.0,Urban,Treatment,0.0,1.0,5,5,6.0,2.25,5.0,9,10,1.0,1.0
617,5078.0,Urban,Treatment,0.0,1.0,3,2,8.0,1.0,5.0,2,8,1.0,1.0
618,5079.0,Urban,Treatment,1.0,0.0,0,1,6.0,2.25,5.0,1,0,1.0,1.0
619,5080.0,Rural,Treatment,0.0,1.0,0,3,8.0,2.3636365,5.0,3,0,0.0,1.0
620,5081.0,Rural,Control,0.0,0.0,2,1,0.0,1.1818182,5.0,1,2,0.0,0.0
621,5082.0,Urban,Control,0.0,0.0,3,4,0.0,1.3,5.0,8,5,1.0,0.0
622,5083.0,Urban,Control,0.0,0.0,2,4,0.0,1.2727273,5.0,4,2,1.0,0.0
623,5084.0,Urban,Treatment,0.0,1.0,0,1,6.0,1.2727273,5.0,1,0,1.0,1.0
624,5085.0,Rural,Control,0.0,0.0,2,1,0.0,0.16666667,5.0,1,2,0.0,0.0
625,5086.0,Urban,Control,0.0,0.0,2,1,0.0,0.09090909,5.0,2,6,1.0,0.0
626,5087.0,Urban,Treatment,1.0,0.0,1,2,8.0,2.4,5.0,2,1,1.0,1.0
627,5088.0,Rural,Treatment,1.0,0.0,1,4,7.0,2.7411764,5.0,4,1,0.0,1.0
628,5089.0,Urban,Treatment,0.0,1.0,1,0,7.0,2.2727273,5.0,0,1,1.0,1.0
629,5090.0,Urban,Treatment,1.0,0.0,0,0,1.0,1.2727273,5.0,0,0,1.0,1.0
630,5091.0,Urban,Control,0.0,0.0,2,5,0.0,1.25,5.0,8,2,1.0,0.0
631,5092.0,Urban,Treatment,1.0,0.0,0,1,6.0,3.5402298,5.0,2,0,1.0,1.0
632,5093.0,Urban,Treatment,0.0,1.0,1,1,7.0,2.4615386,5.0,1,1,1.0,1.0
633,5094.0,Rural,Treatment,1.0,0.0,0,1,6.0,1.4949495,5.0,1,0,0.0,1.0
634,5095.0,Urban,Treatment,1.0,0.0,3,0,7.0,2.1,5.0,0,4,1.0,1.0
635,5096.0,Urban,Treatment,0.0,1.0,0,0,7.0,2.2307692,5.0,0,0,1.0,1.0
636,5097.0,Urban,Treatment,1.0,0.0,1,0,6.0,1.5,5.0,0,1,1.0,1.0
637,6098.0,Urban,Treatment,1.0,0.0,5,7,6.0,1.1666666,5.0,16,10,1.0,1.0
638,6099.0,Rural,Treatment,1.0,0.0,4,7,9.0,3.5285714,5.0,11,10,0.0,1.0
639,6100.0,Rural,Treatment,0.0,1.0,4,5,8.0,2.7727273,5.0,8,4,0.0,1.0
640,6101.0,Urban,Control,0.0,0.0,2,2,0.0,1.3636364,5.0,3,2,1.0,0.0
641,6102.0,Rural,Control,0.0,0.0,6,1,0.0,1.1818182,5.0,3,10,0.0,0.0
642,6103.0,Urban,Treatment,1.0,0.0,1,3,9.0,3.6694915,5.0,3,1,1.0,1.0
643,6104.0,Urban,Treatment,0.0,1.0,1,3,8.0,2.5454545,5.0,4,2,1.0,1.0
644,6105.0,Urban,Control,0.0,0.0,3,5,0.0,1.3,5.0,5,3,1.0,0.0
645,6106.0,Urban,Treatment,1.0,0.0,4,4,8.0,3.8333335,5.0,4,5,1.0,1.0
646,6107.0,Urban,Control,0.0,0.0,0,3,0.0,0.25,5.0,4,0,1.0,0.0
647,6108.0,Urban,Treatment,0.0,1.0,4,6,8.0,3.5636363,5.0,8,6,1.0,1.0
648,6109.0,Rural,Treatment,0.0,1.0,2,3,8.0,2.7045455,5.0,9,4,0.0,1.0
649,6110.0,Urban,Treatment,1.0,0.0,4,3,5.0,1.7111111,5.0,5,6,1.0,1.0
650,6111.0,Rural,Control,0.0,0.0,2,1,0.0,1.25,5.0,1,4,0.0,0.0
651,6112.0,Urban,Treatment,0.0,1.0,5,4,9.0,3.3333335,5.0,5,6,1.0,1.0
652,6113.0,Urban,Control,0.0,0.0,0,1,0.0,1.3636364,5.0,1,0,1.0,0.0
653,6114.0,Rural,Treatment,1.0,0.0,4,6,8.0,3.8846154,5.0,8,5,0.0,1.0
654,6115.0,Urban,Treatment,0.0,1.0,0,6,9.0,2.5208333,5.0,9,0,1.0,1.0
655,6116.0,Urban,Control,0.0,0.0,3,1,0.0,1.0833334,5.0,1,4,1.0,0.0
656,6117.0,Rural,Control,0.0,0.0,2,3,0.0,0.125,5.0,5,2,0.0,0.0
657,6118.0,Urban,Treatment,0.0,1.0,2,1,8.0,2.5883555,5.0,1,3,1.0,1.0
658,6119.0,Rural,Control,0.0,0.0,4,7,0.0,1.1818182,5.0,10,5,0.0,0.0
659,6120.0,Rural,Treatment,1.0,0.0,4,7,9.0,2.6780303,5.0,13,5,0.0,1.0
660,6121.0,Urban,Treatment,1.0,0.0,6,4,9.0,2.6666667,5.0,4,7,1.0,1.0
661,6122.0,Rural,Treatment,0.0,1.0,6,5,8.0,2.4287317,5.0,10,8,0.0,1.0
662,7123.0,Rural,Treatment,1.0,0.0,1,5,9.0,2.6660376,5.0,8,1,0.0,1.0
663,7124.0,Rural,Treatment,1.0,0.0,0,0,7.0,2.9886365,5.0,0,0,0.0,1.0
664,7125.0,Rural,Treatment,0.0,1.0,1,1,8.0,2.5333333,5.0,1,1,0.0,1.0
665,7126.0,Rural,Control,0.0,0.0,4,5,0.0,1.1818182,5.0,8,10,0.0,0.0
666,7127.0,Rural,Control,0.0,0.0,0,1,0.0,1.3333334,5.0,1,0,0.0,0.0
667,7128.0,Rural,Treatment,1.0,0.0,1,1,6.0,1.6169591,5.0,1,1,0.0,1.0
668,7129.0,Rural,Control,0.0,0.0,1,0,0.0,1.1,5.0,0,1,0.0,0.0
669,7130.0,Rural,Control,0.0,0.0,0,0,0.0,1.1,5.0,0,0,0.0,0.0
670,7131.0,Rural,Treatment,0.0,1.0,0,1,8.0,3.8514414,5.0,1,0,0.0,1.0
671,7132.0,Rural,Treatment,0.0,1.0,0,3,9.0,3.6222224,5.0,3,0,0.0,1.0
672,8133.0,Rural,Treatment,1.0,0.0,2,4,8.0,4.133333,5.0,5,4,0.0,1.0
673,8134.0,Rural,Treatment,0.0,1.0,3,2,5.0,2.862805,5.0,2,4,0.0,1.0
674,8135.0,Rural,Control,0.0,0.0,2,2,0.0,1.4,5.0,3,3,0.0,0.0
675,8136.0,Rural,Treatment,0.0,1.0,3,7,7.0,3.68125,5.0,9,6,0.0,1.0
676,8137.0,Rural,Treatment,0.0,1.0,1,9,8.0,3.9191918,5.0,13,1,0.0,1.0
677,8138.0,Rural,Treatment,1.0,0.0,3,8,6.0,3.5076923,5.0,11,3,0.0,1.0
678,8139.0,Rural,Control,0.0,0.0,4,4,0.0,0.44444445,5.0,4,8,0.0,0.0
679,8140.0,Rural,Treatment,1.0,0.0,6,5,8.0,4.5833335,5.0,13,9,0.0,1.0
680,9141.0,Rural,Control,0.0,0.0,2,1,0.0,0.09090909,5.0,1,3,0.0,0.0
681,9142.0,Rural,Treatment,1.0,0.0,4,0,6.0,1.7272727,5.0,0,5,0.0,1.0
682,9143.0,Rural,Treatment,0.0,1.0,2,2,9.0,3.7672956,5.0,2,2,0.0,1.0
683,9144.0,Rural,Control,0.0,0.0,1,0,0.0,0.0,5.0,0,1,0.0,0.0
684,9145.0,Urban,Treatment,0.0,1.0,5,9,8.0,2.0769231,5.0,16,7,1.0,1.0
685,9146.0,Urban,Treatment,1.0,0.0,3,1,8.0,2.4901962,5.0,1,3,1.0,1.0
686,9147.0,Rural,Treatment,1.0,0.0,2,4,9.0,3.6212122,5.0,15,2,0.0,1.0
687,9148.0,Rural,Treatment,0.0,1.0,2,2,7.0,1.9166667,5.0,2,3,0.0,1.0
688,9149.0,Urban,Control,0.0,0.0,2,6,0.0,0.083333336,5.0,10,3,1.0,0.0
689,9150.0,Rural,Control,0.0,0.0,4,4,0.0,1.1666666,5.0,4,5,0.0,0.0
690,10151.0,Rural,Treatment,0.0,1.0,0,1,8.0,4.2916665,5.0,2,0,0.0,1.0
691,10152.0,Urban,Treatment,0.0,1.0,3,4,8.0,3.7252965,5.0,8,3,1.0,1.0
692,10153.0,Rural,Treatment,1.0,0.0,4,4,7.0,3.6448865,5.0,6,6,0.0,1.0
693,10154.0,Rural,Treatment,1.0,0.0,3,0,8.0,3.7696078,5.0,0,4,0.0,1.0
694,10155.0,Rural,Control,0.0,0.0,3,4,0.0,0.0,5.0,14,12,0.0,0.0
695,10156.0,Rural,Control,0.0,0.0,4,4,0.0,0.33333334,5.0,11,7,0.0,0.0
696,10157.0,Rural,Treatment,0.0,1.0,0,4,7.0,2.5714285,5.0,4,0,0.0,1.0
697,10158.0,Rural,Treatment,0.0,1.0,6,5,5.0,2.896739,5.0,9,10,0.0,1.0
698,10159.0,Rural,Control,0.0,0.0,6,3,0.0,1.1666666,5.0,5,6,0.0,0.0
699,10160.0,Rural,Treatment,1.0,0.0,1,0,5.0,2.3,5.0,0,1,0.0,1.0
700,11161.0,Rural,Treatment,0.0,1.0,4,4,8.0,2.1666667,5.0,4,7,0.0,1.0
701,11162.0,Rural,Treatment,1.0,0.0,5,1,9.0,3.6944444,5.0,1,5,0.0,1.0
702,11163.0,Rural,Treatment,0.0,1.0,2,0,9.0,3.889328,5.0,0,2,0.0,1.0
703,11164.0,Rural,Control,0.0,0.0,1,1,0.0,1.4166666,5.0,1,3,0.0,0.0
704,11165.0,Rural,Treatment,0.0,1.0,5,6,7.0,2.8311687,5.0,8,7,0.0,1.0
705,11166.0,Rural,Control,0.0,0.0,4,2,0.0,0.23076923,5.0,3,4,0.0,0.0
706,11167.0,Rural,Treatment,1.0,0.0,5,3,7.0,3.2597404,5.0,3,7,0.0,1.0
707,11168.0,Rural,Control,0.0,0.0,3,6,0.0,1.1111112,5.0,10,3,0.0,0.0
708,11169.0,Rural,Treatment,1.0,0.0,3,1,9.0,3.5664337,5.0,1,4,0.0,1.0
709,11170.0,Rural,Treatment,1.0,0.0,3,4,8.0,2.361472,5.0,7,4,0.0,1.0
710,12171.0,Rural,Treatment,0.0,1.0,2,4,7.0,3.1992264,5.0,7,5,0.0,1.0
711,12172.0,Rural,Control,0.0,0.0,7,5,0.0,1.1111112,5.0,11,13,0.0,0.0
712,12173.0,Rural,Treatment,1.0,0.0,1,3,6.0,1.4985075,5.0,3,2,0.0,1.0
713,12174.0,Rural,Treatment,1.0,0.0,4,2,9.0,3.6166666,5.0,3,6,0.0,1.0
714,12175.0,Rural,Treatment,0.0,1.0,4,2,6.0,2.5454545,5.0,3,7,0.0,1.0
715,12176.0,Rural,Control,0.0,0.0,5,2,0.0,1.3636364,5.0,2,10,0.0,0.0
716,12177.0,Rural,Treatment,1.0,0.0,1,2,7.0,2.9111114,5.0,2,1,0.0,1.0
717,12178.0,Rural,Control,0.0,0.0,2,1,0.0,0.0,5.0,1,2,0.0,0.0
718,12179.0,Rural,Treatment,0.0,1.0,4,4,9.0,3.8906007,5.0,7,13,0.0,1.0
719,12180.0,Rural,Treatment,1.0,0.0,2,3,8.0,3.5278592,5.0,3,3,0.0,1.0
720,1001.0,Rural,Treatment,0.0,1.0,5,5,9.0,2.9166667,6.0,8,17,0.0,1.0
721,1002.0,Rural,Control,0.0,0.0,0,1,0.0,1.5454545,6.0,1,0,0.0,0.0
722,1003.0,Rural,Control,0.0,0.0,0,4,0.0,1.0909091,6.0,10,0,0.0,0.0
723,1004.0,Rural,Treatment,1.0,0.0,5,1,7.0,3.8972974,6.0,3,7,0.0,1.0
724,1005.0,Rural,Treatment,0.0,1.0,1,3,9.0,4.1576576,6.0,4,1,0.0,1.0
725,1006.0,Rural,Treatment,0.0,1.0,5,5,9.0,3.9738562,6.0,15,6,0.0,1.0
726,1007.0,Rural,Control,0.0,0.0,5,5,0.0,1.1666666,6.0,8,11,0.0,0.0
727,1008.0,Rural,Control,0.0,0.0,0,3,0.0,1.4,6.0,4,0,0.0,0.0
728,1009.0,Rural,Treatment,1.0,0.0,6,2,5.0,1.5539216,6.0,2,9,0.0,1.0
729,1010.0,Rural,Treatment,1.0,0.0,2,4,9.0,3.765504,6.0,6,3,0.0,1.0
730,2011.0,Rural,Treatment,0.0,1.0,5,3,9.0,3.77907,6.0,4,8,0.0,1.0
731,2012.0,Rural,Control,0.0,0.0,4,1,0.0,1.2307693,6.0,2,11,0.0,0.0
732,2013.0,Rural,Treatment,0.0,1.0,2,2,9.0,2.6103897,6.0,2,3,0.0,1.0
733,2014.0,Rural,Control,0.0,0.0,1,4,0.0,1.3333334,6.0,8,1,0.0,0.0
734,2015.0,Rural,Treatment,1.0,0.0,5,4,9.0,3.875,6.0,9,7,0.0,1.0
735,2016.0,Rural,Treatment,1.0,0.0,4,4,8.0,2.967366,6.0,6,11,0.0,1.0
736,2017.0,Rural,Control,0.0,0.0,2,6,0.0,0.16666667,6.0,11,4,0.0,0.0
737,2018.0,Rural,Treatment,0.0,1.0,3,8,9.0,3.7465985,6.0,12,4,0.0,1.0
738,2019.0,Rural,Treatment,0.0,1.0,5,4,8.0,2.3333333,6.0,9,18,0.0,1.0
739,2020.0,Rural,Treatment,1.0,0.0,4,2,0.0,0.72727275,6.0,2,7,0.0,1.0
740,2021.0,Rural,Control,0.0,0.0,2,6,0.0,1.3636364,6.0,9,5,0.0,0.0
741,2022.0,Rural,Treatment,1.0,0.0,7,6,9.0,4.5441175,6.0,10,15,0.0,1.0
742,3023.0,Urban,Treatment,1.0,0.0,5,8,7.0,3.7179487,6.0,12,7,1.0,1.0
743,3024.0,Urban,Treatment,1.0,0.0,3,4,7.0,3.8541226,6.0,4,3,1.0,1.0
744,3025.0,Urban,Treatment,1.0,0.0,5,4,8.0,2.3077922,6.0,4,6,1.0,1.0
745,3026.0,Urban,Treatment,1.0,0.0,6,2,8.0,1.2875,6.0,4,7,1.0,1.0
746,3027.0,Rural,Treatment,0.0,1.0,4,5,5.0,2.4,6.0,8,7,0.0,1.0
747,3028.0,Urban,Control,0.0,0.0,0,0,0.0,0.0,6.0,0,0,1.0,0.0
748,3029.0,Rural,Treatment,1.0,0.0,2,3,3.0,2.5555556,6.0,3,3,0.0,1.0
749,3030.0,Urban,Treatment,0.0,1.0,4,7,7.0,1.25,6.0,15,6,1.0,1.0
750,3031.0,Urban,Control,0.0,0.0,2,5,0.0,1.3636364,6.0,7,5,1.0,0.0
751,3032.0,Urban,Treatment,0.0,1.0,3,2,8.0,3.4333332,6.0,2,3,1.0,1.0
752,3033.0,Urban,Treatment,1.0,0.0,2,4,7.0,4.1625,6.0,10,4,1.0,1.0
753,3034.0,Urban,Treatment,0.0,1.0,1,3,6.0,1.1818182,6.0,6,1,1.0,1.0
754,3035.0,Urban,Treatment,1.0,0.0,5,5,6.0,1.1,6.0,7,12,1.0,1.0
755,3036.0,Urban,Treatment,1.0,0.0,3,4,8.0,2.4520886,6.0,4,4,1.0,1.0
756,3037.0,Urban,Control,0.0,0.0,3,0,0.0,0.44444445,6.0,0,5,1.0,0.0
757,3038.0,Urban,Treatment,0.0,1.0,2,3,7.0,2.4,6.0,3,2,1.0,1.0
758,3039.0,Urban,Treatment,0.0,1.0,4,3,6.0,3.5511365,6.0,4,6,1.0,1.0
759,3040.0,Urban,Control,0.0,0.0,1,2,0.0,0.27272728,6.0,2,1,1.0,0.0
760,3041.0,Urban,Control,0.0,0.0,6,10,0.0,1.4545455,6.0,12,14,1.0,0.0
761,3042.0,Urban,Treatment,0.0,1.0,5,6,8.0,2.4,6.0,12,8,1.0,1.0
762,3043.0,Rural,Control,0.0,0.0,4,6,0.0,0.09090909,6.0,8,4,0.0,0.0
763,3044.0,Urban,Treatment,0.0,1.0,3,6,7.0,1.4,6.0,8,3,1.0,1.0
764,3045.0,Urban,Control,0.0,0.0,0,0,0.0,0.44444445,6.0,0,0,1.0,0.0
765,3046.0,Urban,Control,0.0,0.0,1,1,0.0,0.083333336,6.0,1,1,1.0,0.0
766,3047.0,Urban,Treatment,1.0,0.0,2,2,6.0,2.1666667,6.0,2,3,1.0,1.0
767,4048.0,Urban,Control,0.0,0.0,0,3,0.0,1.3333334,6.0,5,0,1.0,0.0
768,4049.0,Rural,Treatment,0.0,1.0,1,0,8.0,1.0,6.0,0,1,0.0,1.0
769,4050.0,Rural,Treatment,0.0,1.0,7,3,9.0,2.98125,6.0,3,12,0.0,1.0
770,4051.0,Rural,Control,0.0,0.0,0,1,0.0,0.1,6.0,1,0,0.0,0.0
771,4052.0,Rural,Control,0.0,0.0,2,0,0.0,1.2727273,6.0,0,2,0.0,0.0
772,4053.0,Rural,Treatment,0.0,1.0,1,2,9.0,3.5325205,6.0,2,1,0.0,1.0
773,4054.0,Rural,Control,0.0,0.0,2,2,0.0,1.3333334,6.0,4,2,0.0,0.0
774,4055.0,Urban,Treatment,0.0,1.0,1,1,7.0,2.1818182,6.0,1,1,1.0,1.0
775,4056.0,Urban,Control,0.0,0.0,3,1,0.0,0.0,6.0,1,4,1.0,0.0
776,4057.0,Urban,Treatment,1.0,0.0,6,3,8.0,1.2727273,6.0,6,12,1.0,1.0
777,4058.0,Rural,Treatment,1.0,0.0,1,0,9.0,3.6573427,6.0,0,1,0.0,1.0
778,4059.0,Urban,Control,0.0,0.0,2,0,0.0,1.0833334,6.0,0,2,1.0,0.0
779,4060.0,Urban,Treatment,0.0,1.0,1,1,6.0,0.0,6.0,2,1,1.0,1.0
780,4061.0,Urban,Treatment,1.0,0.0,0,4,8.0,2.3636365,6.0,7,0,1.0,1.0
781,4062.0,Urban,Treatment,1.0,0.0,3,3,6.0,1.1818182,6.0,4,3,1.0,1.0
782,4063.0,Urban,Treatment,0.0,1.0,4,1,8.0,3.4864435,6.0,1,5,1.0,1.0
783,4064.0,Urban,Control,0.0,0.0,0,0,0.0,0.1,6.0,0,0,1.0,0.0
784,4065.0,Urban,Treatment,0.0,1.0,4,3,6.0,0.18181819,6.0,5,6,1.0,1.0
785,4066.0,Urban,Control,0.0,0.0,1,1,0.0,1.4,6.0,1,1,1.0,0.0
