,month,fir_overall_count,fir_caw_count,fir_bywomen_count,arrest_count,dir_count,ncr_count,dial100_count,ps_code,population,urban,dist_urban,strat_pca,treatment,group,dist_id,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd
2148,2019-01-01,108,8,6,5,0,73,61.0,5086.0,260000,Urban,8.0,2.1739938,Control,control,5000.0,0.0,0.09090909,0.0,0.0,0.0
2149,2019-08-01,95,8,5,3,0,66,72.0,5086.0,260000,Urban,8.0,2.1739938,Control,control,5000.0,0.0,0.09090909,0.0,0.0,0.0
2150,2019-04-01,32,1,1,1,0,43,23.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2151,2018-12-01,33,1,1,0,0,46,17.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2152,2019-10-01,24,1,1,1,0,54,16.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2153,2019-08-01,31,3,3,1,1,52,22.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2154,2019-07-01,20,2,2,0,0,40,21.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2155,2018-07-01,46,4,4,4,0,40,39.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2156,2019-05-01,21,2,2,4,0,45,26.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2157,2019-09-01,23,4,3,3,2,40,25.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2158,2019-03-01,36,3,3,2,0,40,22.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2159,2018-11-01,24,3,2,2,0,43,20.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2160,2019-12-01,26,2,2,2,3,50,29.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2161,2018-08-01,34,4,4,3,0,40,32.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2162,2018-05-01,35,1,1,1,0,34,58.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2163,2020-01-01,34,2,2,5,8,36,23.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2164,2019-02-01,18,0,0,0,0,39,18.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2165,2020-02-01,27,5,3,3,3,39,19.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2166,2019-01-01,33,1,1,1,0,34,17.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2167,2018-09-01,31,0,0,0,0,50,37.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2168,2018-10-01,32,4,3,7,0,43,16.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2169,2020-03-01,24,2,1,1,9,36,17.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2170,2020-05-01,17,0,0,0,0,11,6.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2171,2019-06-01,38,2,2,1,0,48,21.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2172,2018-06-01,38,3,3,0,0,37,53.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2173,2020-04-01,49,1,1,0,0,3,7.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2174,2019-11-01,24,1,1,1,4,53,20.0,5087.0,85967,Urban,8.0,0.77498496,Treatment,regular mhd,5000.0,8.0,2.4,2.12,1.0,0.0
2175,2018-05-01,21,1,1,0,0,76,55.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2176,2019-03-01,34,4,3,5,0,68,27.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2177,2019-12-01,26,7,6,6,0,39,23.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2178,2019-05-01,36,4,4,5,0,86,27.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2179,2019-06-01,32,8,3,12,0,62,41.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2180,2019-07-01,40,8,6,4,0,64,29.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2181,2018-09-01,13,3,3,3,0,65,20.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2182,2020-03-01,35,5,5,1,0,47,30.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2183,2018-11-01,28,6,4,6,0,75,29.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2184,2019-02-01,31,5,4,3,0,51,12.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2185,2018-07-01,31,7,7,11,0,63,44.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2186,2019-01-01,31,5,5,3,0,41,16.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2187,2019-11-01,29,9,5,0,0,52,25.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2188,2019-10-01,19,4,4,1,0,51,21.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2189,2018-06-01,18,1,1,0,0,88,39.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2190,2019-08-01,23,2,2,3,0,33,32.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2191,2018-10-01,31,7,5,5,0,67,34.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2192,2020-01-01,28,5,4,3,0,41,23.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2193,2019-04-01,28,4,3,8,0,60,26.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2194,2018-08-01,24,1,1,0,0,48,22.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2195,2018-12-01,17,4,3,5,0,68,19.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2196,2020-05-01,53,1,1,0,0,11,28.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2197,2020-04-01,25,2,2,0,0,3,18.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2198,2020-02-01,26,3,3,6,0,54,13.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2199,2019-09-01,29,3,2,0,0,52,19.0,5088.0,125000,Rural,7.0,0.68319166,Treatment,regular mhd,5000.0,7.0,2.7411764,1.0,1.0,0.0
2200,2020-02-01,30,0,0,0,12,64,45.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2201,2018-12-01,32,1,1,1,0,76,45.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2202,2019-02-01,36,0,0,0,0,60,31.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2203,2019-08-01,31,1,1,0,0,53,57.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2204,2019-01-01,57,1,1,0,0,74,33.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2205,2019-12-01,23,0,0,0,6,49,30.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2206,2019-04-01,55,2,2,3,0,66,37.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2207,2020-05-01,24,0,0,0,0,10,15.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2208,2018-08-01,44,1,1,2,0,77,33.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2209,2019-07-01,41,2,2,1,0,77,75.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2210,2019-06-01,41,3,2,2,0,66,44.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2211,2019-09-01,35,1,1,2,1,80,37.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2212,2018-11-01,53,7,6,7,0,75,39.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2213,2018-10-01,51,0,0,0,0,82,48.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2214,2018-05-01,64,1,1,0,0,84,100.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2215,2018-09-01,41,1,1,0,0,75,33.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2216,2020-01-01,37,2,2,0,22,64,34.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2217,2020-04-01,42,0,0,0,0,1,13.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2218,2018-07-01,64,1,1,0,0,61,66.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2219,2019-03-01,44,2,2,1,0,62,56.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2220,2019-10-01,32,2,1,0,2,68,60.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2221,2020-03-01,33,0,0,0,7,49,39.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2222,2019-05-01,45,0,0,0,0,89,42.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2223,2019-11-01,37,4,3,0,5,58,48.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2224,2018-06-01,45,0,0,0,0,83,68.0,5089.0,100000,Urban,8.0,1.2158569,Treatment,women officers,5000.0,7.0,2.2727273,2.16,0.0,1.0
2225,2020-04-01,69,0,0,0,0,1,15.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2226,2019-07-01,41,0,0,0,0,49,17.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2227,2018-11-01,37,0,0,0,0,48,23.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2228,2018-07-01,46,0,0,0,1,39,38.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2229,2019-03-01,35,1,1,0,0,50,33.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2230,2018-10-01,45,1,1,0,0,54,33.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2231,2019-11-01,33,0,0,0,0,30,29.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2232,2019-05-01,29,0,0,0,0,69,37.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2233,2020-05-01,27,0,0,0,0,19,11.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2234,2018-09-01,31,0,0,0,0,69,27.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2235,2019-08-01,34,0,0,0,0,31,27.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2236,2019-10-01,34,0,0,0,0,59,24.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2237,2020-01-01,32,0,0,0,0,48,20.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2238,2019-12-01,21,0,0,0,0,37,18.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2239,2018-12-01,20,0,0,0,0,60,25.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2240,2019-06-01,35,0,0,0,0,48,29.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2241,2019-02-01,37,0,0,0,0,51,24.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2242,2018-06-01,23,0,0,0,0,57,37.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2243,2019-09-01,25,0,0,0,0,41,25.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2244,2018-08-01,38,0,0,0,0,61,30.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2245,2020-02-01,29,0,0,0,0,49,26.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2246,2018-05-01,36,0,0,0,0,53,53.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2247,2019-04-01,40,0,0,0,0,53,30.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2248,2019-01-01,37,1,1,1,1,51,20.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2249,2020-03-01,28,0,0,0,0,43,20.0,5090.0,250000,Urban,8.0,2.438096,Treatment,regular mhd,5000.0,1.0,1.2727273,0.0,1.0,0.0
2250,2020-05-01,21,4,4,5,0,11,32.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2251,2019-02-01,30,4,3,3,0,46,21.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2252,2018-09-01,23,4,3,4,0,40,33.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2253,2020-02-01,32,4,4,5,0,69,44.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2254,2020-03-01,25,4,3,5,0,68,39.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2255,2019-07-01,28,5,4,6,0,64,50.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2256,2018-08-01,30,5,3,12,0,45,37.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2257,2020-01-01,48,10,5,11,0,48,38.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2258,2018-07-01,32,5,3,4,0,33,59.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2259,2019-06-01,35,5,4,8,0,82,41.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2260,2020-04-01,24,3,3,3,0,9,17.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2261,2019-11-01,30,4,4,4,0,74,36.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2262,2018-05-01,29,2,2,1,0,40,79.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2263,2019-10-01,31,5,5,6,0,62,51.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2264,2019-12-01,37,11,5,13,0,57,36.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2265,2018-11-01,33,6,6,4,0,44,47.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2266,2019-01-01,42,16,7,21,0,48,26.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2267,2018-10-01,28,5,4,7,0,43,39.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2268,2018-06-01,35,7,3,9,0,38,60.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2269,2019-04-01,33,5,3,7,0,71,35.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2270,2019-09-01,27,6,6,7,0,56,40.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2271,2018-12-01,19,2,2,1,0,33,41.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2272,2019-08-01,23,3,3,3,0,69,33.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2273,2019-05-01,40,8,5,7,0,106,38.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2274,2019-03-01,36,4,3,7,0,66,39.0,5091.0,500000,Urban,8.0,2.9100459,Control,control,5000.0,0.0,1.25,0.0,0.0,0.0
2275,2020-03-01,37,4,4,4,1,14,20.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2276,2019-08-01,22,3,3,6,1,12,15.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2277,2018-12-01,23,2,1,2,0,7,11.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2278,2018-11-01,21,2,2,4,0,8,9.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2279,2020-01-01,19,0,0,0,0,15,22.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2280,2019-05-01,34,2,1,4,0,25,20.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2281,2019-12-01,21,2,1,1,0,15,20.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2282,2018-07-01,24,3,3,3,0,8,29.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2283,2019-10-01,29,3,2,2,0,27,23.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2284,2019-04-01,20,2,2,1,0,21,21.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2285,2019-07-01,28,2,1,0,0,12,17.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2286,2019-03-01,18,2,2,1,0,10,18.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2287,2020-02-01,21,0,0,0,0,31,13.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2288,2018-09-01,20,3,2,1,0,8,15.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2289,2019-09-01,25,7,6,11,0,24,20.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2290,2019-01-01,29,0,0,0,0,14,12.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2291,2019-11-01,19,1,1,1,2,13,15.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2292,2019-02-01,14,0,0,0,0,5,9.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2293,2018-08-01,29,5,3,1,0,12,11.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2294,2019-06-01,25,0,0,0,0,21,14.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2295,2018-10-01,22,6,6,2,1,6,12.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2296,2020-05-01,27,0,0,0,0,3,12.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2297,2018-05-01,22,0,0,0,1,5,29.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2298,2020-04-01,69,0,0,0,0,0,10.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2299,2018-06-01,17,6,6,8,1,7,28.0,5092.0,95000,Urban,8.0,-0.5048967,Treatment,regular mhd,5000.0,6.0,3.5402298,0.04,1.0,0.0
2300,2019-01-01,23,2,2,5,0,17,7.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2301,2019-10-01,22,0,0,0,5,19,13.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2302,2020-01-01,21,0,0,0,2,11,14.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2303,2019-08-01,15,0,0,0,4,15,15.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2304,2018-07-01,22,2,1,2,0,19,26.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2305,2019-05-01,22,1,1,4,0,19,19.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2306,2018-09-01,20,1,1,4,0,13,11.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2307,2020-02-01,17,2,1,0,4,21,19.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2308,2020-04-01,53,0,0,0,0,3,3.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2309,2019-02-01,16,0,0,0,0,9,17.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2310,2019-06-01,23,2,1,2,0,21,18.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2311,2019-12-01,16,0,0,0,3,26,13.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
2312,2018-10-01,28,0,0,0,0,23,11.0,5093.0,107000,Urban,8.0,0.46694425,Treatment,women officers,5000.0,7.0,2.4615386,2.18,0.0,1.0
